,TIME,LR1A_T,LR1A_P,LR2A_T,LR2A_P,LR3A_T,LR3A_P,LR4A_T,LR4A_P,LR5A_T,LR5A_P,LR6A_T,LR6A_P,LR7A_T,LR7A_P,LR8A_T,LR8A_P,LR9A_T,LR9A_P,LR10A_T,LR10A_P,LR11A_T,LR11A_P,LR12A_T,LR12A_P,LR13A_T,LR13A_P,LR14A_T,LR14A_P,LR15A_T,LR15A_P,LR16A_T,LR16A_P,LR17A_T,LR17A_P,LR18A_T,LR18A_P,LR19A_T,LR19A_P,LR20A_T,LR20A_P,LR21A_T,LR21A_P,LR22A_T,LR22A_P,LR23A_T,LR23A_P,LR24A_T,LR24A_P,LR25A_T,LR25A_P,LR1B_T,LR1B_P,LR2B_T,LR2B_P,LR3B_T,LR3B_P,LR4B_T,LR4B_P,LR5B_T,LR5B_P,LR6B_T,LR6B_P,LR7B_T,LR7B_P,LR8B_T,LR8B_P,LR9B_T,LR9B_P,LR10B_T,LR10B_P,LR11B_T,LR11B_P,LR12B_T,LR12B_P,LR13B_T,LR13B_P,LR14B_T,LR14B_P,LR15B_T,LR15B_P,LR16B_T,LR16B_P,LR17B_T,LR17B_P,LR18B_T,LR18B_P,LR19B_T,LR19B_P,LR20B_T,LR20B_P,LR21B_T,LR21B_P,LR22B_T,LR22B_P,LR23B_T,LR23B_P,LR24B_T,LR24B_P,LR25B_T,LR25B_P,LSR1_T,LSR1_P,LSR2_T,LSR2_P,LSR3_T,LSR3_P,LSR4_T,LSR4_P,LSR5_T,LSR5_P,LSR6_T,LSR6_P,LSR7_T,LSR7_P,LSR8_T,LSR8_P,LSR9_T,LSR9_P,LSR10_T,LSR10_P,LSR11_T,LSR11_P,LSR12_T,LSR12_P,LSR13_T,LSR13_P,LSR14_T,LSR14_P,LSR15_T,LSR15_P,LSR16_T,LSR16_P,LSR17_T,LSR17_P,LSR18_T,LSR18_P,LSR19_T,LSR19_P,LSR20_T,LSR20_P,LSR21_T,LSR21_P,LSR22_T,LSR22_P,LSR23_T,LSR23_P,LSR24_T,LSR24_P,LSR25_T,LSR25_P,Homogenised_T,Homogenised_P
44,26428.7,4239.440080642697,1108830.7269195463,4242.676942673148,1109464.7989644175,4244.743155220446,1109890.427368857,4246.462745560263,1110247.6207374737,4248.014080428932,1110587.9097144315,4249.446677169685,1110893.8738198676,4250.784911813007,1111180.5572392948,4252.057317500643,1111459.9855779298,4253.267094151455,1111725.3521419687,4254.429003767467,1111979.1104934404,4255.550179887924,1112240.7763308322,4256.639493782959,1112482.4508787547,4257.689165544471,1112717.6206213948,4258.6984031319025,1112949.7986138654,4259.6843290375855,1113170.671870621,4260.6528379745,1113403.3307538875,4261.59032608699,1113619.9369998614,4262.51157778947,1113830.0948908182,4263.408816797455,1114040.022388665,4264.297549277976,1114244.7886948863,4265.162487130654,1114460.3853272495,4266.018842420405,1114659.7917908446,4267.768296909269,1115024.375614705,4221.920321889684,1106656.8087989273,4216.866462648761,1105770.889811402,4236.2036588675155,1108236.3365777764,4236.458736373917,1108326.0018233377,4236.064609268093,1108297.1042467658,4235.537087243919,1108242.4511210849,4235.03189425571,1108206.0695890856,4234.550695994608,1108162.7343809488,4234.101789451137,1108121.0394314548,4233.675282164359,1108086.7042718579,4233.265035220205,1108055.0561262427,4232.8701654344895,1108025.9364135668,4232.49878319554,1108015.3348315184,4232.0652504724985,1107979.850340143,4232.058694265933,1108018.731615174,4231.703544331509,1107999.8755240454,4231.341265341834,1107976.1563519833,4231.00870323696,1107968.1790055567,4230.66207780069,1107950.7324206613,4230.330444405635,1107932.0158680493,4230.013639274118,1107919.434363127,4229.674211299798,1107899.4265597288,4229.461792441604,1107915.0990865016,4228.551137185697,1107789.200751538,4227.614251363952,1107662.5880436169,4226.1927410514345,1107444.3544315905,4221.547041951188,1106630.9782388425,4611.817650807627,1209057.027652977,4611.8250787398565,1209040.6155251786,4611.829689323086,1209031.5933150894,4611.837729922969,1209011.1393849452,4611.8457704836455,1208990.6870928917,4611.853198328238,1208986.1989654845,4611.861238808662,1208965.7492830316,4611.8664623505465,1208940.7708995582,4611.871050821523,1208931.7274067618,4611.872209988146,1208910.2804289013,4611.863671586518,1208883.303574996,4611.8245005284825,1208863.812197318,4611.710668811418,1208821.6543663596,4611.413652006434,1208744.7198303242,4610.739108931133,1208609.092269931,4609.303184953253,1208362.8926804462,4606.4428381662865,1207869.5674935125,4601.10282024374,1206970.7922145226,4591.673342853162,1205413.0396447855,4575.908544702246,1202800.1031963713,4550.857286989072,1198637.5013295033,4512.881001289475,1192287.1107885398,4193.0087567395585,1139995.4455876092,3181.2058027386256,896844.770862885,2607.9137100495086,766376.8155827695,4394.04616279437,1159055.5020159415
45,27028.7,4326.016070742903,1124666.008182489,4328.960559299272,1125241.2179777774,4330.835101099082,1125636.1307319188,4332.41423950323,1125964.7606358796,4333.816195590995,1126264.8851303887,4335.127798387178,1126546.5529295544,4336.351643612434,1126810.3517223396,4337.507867252318,1127063.201766081,4338.619261056712,1127308.8104275358,4339.678972780365,1127553.444514167,4340.701070167244,1127784.648354049,4341.686100262084,1128006.111680932,4342.655471163013,1128225.0251227394,4343.573714863594,1128435.7090431652,4344.469498270284,1128638.9986753918,4345.349626458471,1128843.526774378,4346.207080811145,1129044.3756141912,4347.043078387397,1129249.152031431,4347.8641372872835,1129440.391556745,4348.675927430227,1129633.8562912487,4349.4667792918535,1129820.2178542102,4350.242504724768,1130004.1669888191,4351.83841442347,1130334.4843476925,4310.028554325659,1122826.2981922424,4305.418214842122,1122043.7834268284,4323.04841849472,1124131.1504300712,4323.289440582696,1124218.113543472,4322.926070447104,1124207.4167255117,4322.4512218441305,1124167.6002475598,4321.98485334961,1124125.4488598148,4321.5539731108975,1124092.6945162897,4321.138746416098,1124062.5097220598,4320.745222115539,1124035.790456409,4320.373415135958,1124012.5407550298,4320.016645523701,1124002.7986124405,4319.667837249445,1123983.3128992403,4319.281202948494,1123957.6388331102,4319.271400989551,1124000.3753130916,4318.94407515962,1123988.0393641314,4318.624132846059,1123973.13943866,4318.311366272582,1123959.370226591,4318.005308304628,1123950.4411879196,4317.700348101315,1123949.022878184,4317.409339432994,1123942.5180346712,4317.097047465122,1123928.839271252,4316.902494402671,1123937.908277436,4316.077684345542,1123833.7370752431,4315.223745542724,1123721.071797765,4313.930929869875,1123533.5606001504,4309.677589446728,1122817.2671119228,4611.819425612291,1209164.5964443695,4611.826853384765,1209160.101374798,4611.8348937856945,1209139.6418249982,4611.835732313595,1209118.1195668809,4611.843160124626,1209113.6268875713,4611.851200569696,1209093.1716327542,4611.859240975575,1209072.718016011,4611.867281342264,1209064.1841053653,4611.86844079348,1209042.7312424823,4611.877093925478,1209018.2390474996,4611.8713732093,1209007.704508874,4611.852847536577,1208979.2978500305,4611.7796232784185,1208942.9677778278,4611.587650262215,1208885.3469687412,4611.141014579779,1208798.7256188367,4610.164646563421,1208611.1865349049,4608.170905218674,1208264.0171137296,4604.362077980587,1207628.4458612974,4597.484319810092,1206476.7202864934,4585.727387611081,1204524.2312240542,4566.624705620792,1201369.5529827368,4537.037502358107,1196437.4450598094,4240.542844794155,1148696.7783048856,3279.808971409417,917780.365235479,2717.043195188382,792496.9702088321,4429.048399722093,1165351.073179088
46,27628.7,4404.570121044728,1138855.8069332524,4407.2603659231945,1139377.5242135988,4408.974888929983,1139730.3199239091,4410.419046846771,1140032.8447211355,4411.710714477224,1140307.5291148664,4412.8984922584,1140562.0429631115,4414.022827806874,1140806.47882966,4415.084467157937,1141041.0796120786,4416.0905117830935,1141278.1916598799,4417.061634448201,1141494.6861958306,4417.997906212744,1141705.7147339971,4418.899125481247,1141911.2020480016,4419.785714375469,1142114.351024459,4420.624054932281,1142309.948761586,4421.4486276027665,1142499.54396751,4422.244801433228,1142688.4982496316,4423.027287437262,1142871.4647838518,4423.802232240433,1143053.205806564,4424.54963369652,1143230.6616218057,4425.288816535849,1143410.5750721064,4426.0146829501855,1143584.608892249,4426.726518901317,1143767.7086551464,4428.1820893879085,1144071.2459045907,4389.958934292044,1137298.9898914709,4385.746033135736,1136592.7943744217,4401.862284456956,1138372.1492572925,4402.078506545781,1138454.9347412507,4401.748291103317,1138440.1780557546,4401.314012350513,1138409.0243376798,4400.886656231618,1138378.9408307266,4400.494224988552,1138350.5177756187,4400.115240610241,1138328.0484810756,4399.757026115005,1138308.8318220144,4399.41193837694,1138306.6947911684,4399.081198046506,1138291.7810717416,4398.771398891725,1138280.1852828125,4398.412904397891,1138260.883085858,4398.407601759693,1138304.9060988163,4398.111734986713,1138295.4971608247,4397.8217030935975,1138290.735921546,4397.532720238999,1138282.4127849492,4397.2497992701665,1138278.7867619179,4396.9744218632195,1138272.5572472154,4396.705245702286,1138271.0822079072,4396.422939935484,1138263.763837987,4396.244576948956,1138276.6585045408,4395.482673305533,1138197.1516342326,4394.706144268449,1138104.037197125,4393.518893165048,1137938.3484818393,4389.639872312591,1137289.5274724506,4611.81742792613,1209283.509128768,4611.824855623997,1209267.0894256025,4611.832895950382,1209246.6259403334,4611.840936237583,1209238.083876339,4611.844934622064,1209221.1805656885,4611.852974907421,1209200.7213516014,4611.857243512495,1209191.605252941,4611.865283804655,1209171.1489035205,4611.873324057637,1209150.6941921327,4611.874484190896,1209141.1562625344,4611.876257286292,1209115.659163051,4611.867429610979,1209092.7802573263,4611.824839717711,1209072.794177442,4611.70099548919,1209025.0082324469,4611.407200201887,1208952.6858643186,4610.74624033058,1208818.995252225,4609.371858239948,1208581.6399901898,4606.675275326541,1208116.0806988445,4601.703582398968,1207278.9253386518,4593.015034941927,1205841.4695099113,4578.590876398315,1203450.3095114774,4555.7661120145285,1199656.7133483887,4280.867739771715,1155963.788215736,3371.5090183736793,936824.7514412656,2821.356568416427,816970.5227865934,4460.76229195853,1171038.4320881506
47,28228.7,4475.948791875986,1151581.636349637,4478.416519595018,1152061.1120461656,4479.9912860933055,1152383.6499297149,4481.3111284473935,1152674.4062131399,4482.493607952777,1152928.745261043,4483.591310273335,1153166.146348991,4484.6101540651225,1153391.440124367,4485.582590865777,1153609.5125119865,4486.50960350458,1153816.7281212104,4487.4035546945925,1154018.8538951096,4488.257987948053,1154214.8909592354,4489.085932269623,1154406.835169498,4489.8939075556345,1154595.6839644404,4490.663121270658,1154774.7361514596,4491.419037195942,1154951.697863436,4492.154426297581,1155129.3681794354,4492.870580589554,1155300.2315487508,4493.5734395755835,1155469.0287743371,4494.262911066242,1155635.7631094449,4494.93917820855,1155800.4576150305,4495.602142909436,1155963.1145748955,4496.258910243117,1156120.912692629,4497.597680095811,1156402.5490225737,4462.556066433892,1150275.2328209907,4458.691998660709,1149637.1510071955,4473.474455780495,1151146.2855381935,4473.668843475562,1151225.5359544833,4473.360953226458,1151219.6264858546,4472.969171728595,1151204.3833284425,4472.576573041339,1151181.5270075044,4472.21678949745,1151163.712854239,4471.869934945256,1151147.9039068492,4471.542626371749,1151135.076749951,4471.22832634782,1151124.2561397436,4470.919992980405,1151118.2124134072,4470.638337446546,1151112.3848515276,4470.31079220187,1151099.485802415,4470.30324677791,1151143.729718431,4470.034587685096,1151139.899414117,4469.765414120989,1151139.8668484797,4469.49680573738,1151136.0647388895,4469.240563289233,1151137.9768772223,4468.984975575453,1151136.1809744318,4468.735256664706,1151139.1158125708,4468.479040261043,1151141.0469049225,4468.321062397243,1151158.105537264,4467.620057043204,1151079.7188582066,4466.9121309845,1151000.1901234156,4465.823753519627,1150854.117475399,4462.266374612129,1150267.992461346,4611.818882304802,1209391.015845557,4611.822858233235,1209374.077478509,4611.83089848508,1209365.5302739274,4611.838938697749,1209345.0640556717,4611.846366196268,1209328.6444052192,4611.850977537646,1209319.6129621458,4611.8590177093065,1209299.1510155383,4611.8670578418005,1209278.6907074547,4611.875097935131,1209270.149669197,4611.875915977399,1209248.6003355214,4611.880527769868,1209227.6574341052,4611.879193263822,1209213.649160171,4611.849410530317,1209187.699763473,4611.7765457569085,1209151.452485102,4611.584614461167,1209105.7390430344,4611.144928384173,1209008.1707740473,4610.1984619842615,1208829.041864955,4608.31170140724,1208493.1942850742,4604.745000250397,1207896.739974438,4598.378678520135,1206831.6640686598,4587.58449143249,1205040.5168215188,4570.142801484992,1202156.050865318,4315.065221982989,1162048.0026676985,3455.667473179192,953950.596660917,2921.9167950291153,840107.7293283558,4489.555994267025,1176192.6888216548
48,28828.7,4540.899535545931,1163055.3680755121,4543.166137297236,1163493.9970621641,4544.611454455803,1163792.9966292053,4545.828774070825,1164049.7177095378,4546.909149637546,1164285.8063631146,4547.9218899533125,1164507.7073484,4548.859680747053,1164718.3372904167,4549.7544367349565,1164918.5341463522,4550.611898226382,1165113.0748820538,4551.425412929475,1165301.0201741888,4552.214173960482,1165485.1965596613,4552.972073363333,1165660.8342304416,4553.710589774039,1165837.433404077,4554.424765374822,1166006.4361949423,4555.1141716204975,1166171.7182792255,4555.790726706105,1166335.047954552,4556.44873170655,1166495.5860669403,4557.100427269349,1166643.6400955997,4557.732924589629,1166800.3270715878,4558.353089878625,1166955.1512525287,4558.967016434492,1167109.0030318077,4559.568896642243,1167257.1387449242,4560.798774850865,1167519.14303754,4528.60152326534,1161952.510184774,4525.043425591792,1161376.5117611692,4538.62558322335,1162657.387012255,4538.807103920614,1162734.5670058476,4538.5253409491515,1162733.9659313296,4538.158328012746,1162712.666546749,4537.802849375699,1162697.0010768804,4537.472279070728,1162685.0707864403,4537.153933972236,1162675.0042760016,4536.847184534898,1162670.5902696494,4536.559699357027,1162665.163912598,4536.2781962524705,1162660.658619519,4536.021272697543,1162663.7079008278,4535.721137628859,1162656.3539514618,4535.717558457102,1162701.6495359147,4535.467237741956,1162701.8231619701,4535.2159905574335,1162705.7530493161,4534.978056969794,1162707.7640052445,4534.739264707466,1162713.5587205444,4534.500480734882,1162707.902411007,4534.274755180852,1162711.7628252527,4534.035889201945,1162717.53300634,4533.890423184535,1162737.4135153326,4533.249274906154,1162670.5640918934,4532.59580519852,1162601.7970814425,4531.600632784298,1162473.4487201287,4528.331155682053,1161949.498706549,4611.820656503345,1209498.5846357294,4611.824312509068,1209493.5012525253,4611.832352605636,1209473.0294370488,4611.8369415278285,1209452.0442371052,4611.844368951779,1209447.5403892312,4611.852409009751,1209427.072848101,4611.857020634881,1209406.1197497477,4611.865060692871,1209397.5735727693,4611.872488029313,1209381.1550073398,4611.881140691388,1209356.6491313016,4611.882301977741,1209347.104115937,4611.883463539444,1209325.643630789,4611.868053475894,1209297.6503729988,4611.825181320587,1209281.762297167,4611.701364506066,1209233.9690206107,4611.407312804602,1209161.5782473832,4610.767445610169,1209042.8627236057,4609.454577800787,1208802.4395305472,4606.917950357469,1208364.0958523075,4602.2943775264475,1207581.4880958262,4594.284418708044,1206259.3465545883,4581.077369640044,1204067.4802230336,4344.095769919743,1167168.667035483,3533.0846738499,969393.6660784599,3018.411902621048,861865.2935724704,4515.75752532387,1180874.9027911308
49,29428.7,4600.104086264057,1173403.473087143,4602.191941618742,1173810.123280554,4603.52876459575,1174089.7143689564,4604.643001815586,1174328.4501623947,4605.651572956812,1174547.5588361486,4606.577034919337,1174754.3715051448,4607.443908036131,1174948.5602579485,4608.2695088061955,1175136.6120049965,4609.053473521017,1175318.5063312424,4609.801818629092,1175495.1336880021,4610.526409795699,1175668.2286512156,4611.2337839664415,1175834.8033543446,4611.917553867878,1175997.886769288,4612.5654447919,1176144.1095428497,4613.213817766219,1176301.9109050268,4613.831829613554,1176455.2860263318,4614.438166819689,1176606.919133839,4615.038698447416,1176757.6580100406,4615.621823216569,1176901.8984981796,4616.192217672665,1177048.2091882422,4616.756894965338,1177193.650593858,4617.3100742174665,1177333.4503253656,4618.444476191664,1177574.716062987,4588.772113129645,1172497.4248638616,4585.496593388418,1171977.2712105592,4598.006461246941,1173041.4839820173,4598.177071121919,1173116.9541571569,4597.918913214968,1173121.0112661212,4597.578969783033,1173108.9966769563,4597.250443490783,1173098.6735349987,4596.939840849412,1173090.9993906487,4596.653064273876,1173086.822024393,4596.377761515488,1173084.354051785,4596.107397486321,1173086.5746273352,4595.849529622076,1173086.6922285622,4595.60899137234,1173093.2976908197,4595.333521817554,1173090.7777477521,4595.333761335568,1173137.054775021,4595.099342569876,1173129.0891798686,4594.870228585852,1173137.3796854264,4594.647071506636,1173146.543676752,4594.430474616236,1173152.7383724425,4594.213288978534,1173162.783256855,4594.008027470558,1173174.576379965,4593.784960376871,1173179.8298942624,4593.650709415085,1173202.1607929606,4593.0562796872455,1173148.2830978706,4592.456572698552,1173089.6312133686,4591.538593922008,1172975.7813407755,4588.524447292831,1172502.8184520532,4611.82208781372,1209617.9846348907,4611.826699236288,1209597.0201360271,4611.8341265036615,1209580.5906692466,4611.838395545549,1209571.4592219803,4611.845822814306,1209555.0319997899,4611.850412060575,1209534.0455169699,4611.858452004895,1209525.4941840973,4611.862451233118,1209508.583433837,4611.870491175613,1209488.1162306592,4611.878531078966,1209479.5678952567,4611.886570943178,1209459.1035330307,4611.888345597289,1209433.5946646787,4611.879202548307,1209422.5587741286,4611.85381024063,1209393.1358692024,4611.773742330104,1209355.7901650576,4611.585009616012,1209314.6895723424,4611.151975460832,1209218.055262572,4610.246950458749,1209044.9089986242,4608.454939065963,1208738.7287418444,4605.127176716336,1208169.0746980214,4599.234767037023,1207181.0089762486,4589.322333143841,1205542.9720427613,4368.861510668862,1171482.6653661781,3604.494501723332,983379.657757957,3038.1343730959675,866388.2716112925,4539.659516972038,1185143.2353037007
50,30028.7,4654.184058780397,1182792.7807804407,4656.112745626556,1183171.690413956,4657.348237599655,1183429.795958464,4658.376699396839,1183649.83294952,4659.30327264183,1183843.3540856978,4660.163190005673,1184038.8064507977,4660.966621324059,1184222.0750347788,4661.72451882798,1184398.7317248287,4662.449006787317,1184570.5078966585,4663.145776823594,1184734.2691911426,4663.813015551611,1184897.7269476694,4664.470305521637,1185055.70330462,4665.098840341937,1185197.8627675187,4665.704884096033,1185348.4111318362,4666.293530154579,1185496.4413963535,4666.866117116529,1185638.159434912,4667.426391228827,1185782.0633953891,4667.981325801848,1185925.1641497866,4668.519585211727,1186061.8831822162,4669.052537710142,1186197.803836088,4669.573288501789,1186324.258563453,4670.0830388752875,1186456.8242729306,4671.131388614884,1186683.3461005013,4643.715342963117,1182036.8016937955,4640.685144413438,1181564.8248868142,4652.243679180823,1182462.6492443562,4652.404401018929,1182536.633423174,4652.161871099917,1182540.0204829758,4651.852876976961,1182533.673407764,4651.548961761717,1182516.4259596877,4651.261608573391,1182513.2519240915,4650.990836236128,1182516.4420795527,4650.731494513497,1182517.3374716558,4650.489313927561,1182520.7049423724,4650.252278025536,1182528.7894252206,4650.026092376554,1182538.4648332947,4649.766608864051,1182539.3150724587,4649.771117481548,1182574.9115632938,4649.5626890351205,1182583.172877278,4649.347292156856,1182594.412747096,4649.138277922394,1182606.5641010734,4648.9406735084785,1182620.3478758188,4648.737338247118,1182629.3633599498,4648.544854083719,1182643.9087875583,4648.347202299629,1182657.6757954226,4648.222491835718,1182670.4461223066,4647.670866191716,1182620.6762581253,4647.113223867418,1182573.9457361437,4646.263700567591,1182472.6679301483,4643.4824306699,1182045.3587758872,4611.820090619508,1209724.9762639205,4611.824702286613,1209715.9284460214,4611.832129479442,1209699.4950047191,4611.840169302735,1209679.0164970462,4611.843825992035,1209673.927982963,4611.8518658203075,1209653.452113483,4611.859905609444,1209632.9778836558,4611.863905002334,1209616.0635389353,4611.8719447896565,1209607.5100471391,4611.876534520467,1209586.525184328,4611.884574310213,1209566.0568889892,4611.889186701998,1209557.0194826673,4611.8875123308435,1209530.9929280824,4611.871494397512,1209507.0366954487,4611.825818274442,1209486.610683032,4611.701416436591,1209442.853971785,4611.4146235170165,1209371.5206728505,4610.791410871228,1209255.1392509514,4609.540375275963,1209023.6497950496,4607.160522014151,1208612.0918320494,4602.860224370433,1207896.4375309676,4595.485587459413,1206663.1479811324,4390.1207952881205,1175158.0821027516,3670.4706866105225,996089.0008613366,3033.489020074053,865525.3650632334,4561.520112619696,1189046.0387892097
51,30628.7,4703.669457374475,1191313.1147206991,4705.462526986104,1191664.7457846245,4706.601256096459,1191902.6859096792,4707.5571637944095,1192114.4244691082,4708.417585833044,1192304.466389582,4709.212312511523,1192477.352577991,4709.959180798356,1192651.121641189,4710.66299221949,1192814.731260104,4711.33360819617,1192977.6016434536,4711.977741255983,1193132.6656523044,4712.6003421593505,1193284.6413830481,4713.2014504717445,1193421.7775165818,4713.792022479617,1193569.138451882,4714.349444735905,1193711.7961984666,4714.896401592699,1193852.9369344746,4715.427258771256,1193987.7787614127,4715.952542955357,1194125.8063210973,4716.461776289354,1194245.7816561984,4716.959826629944,1194375.9309361074,4717.452358728529,1194509.2799991746,4717.939737214883,1194637.8684942017,4718.410564608178,1194764.122106838,4719.376313306609,1194976.990977073,4693.972039085033,1190694.448889641,4691.16805030684,1190266.0488551613,4701.875879447215,1191008.2318043904,4702.023159247132,1191080.2733387742,4701.800165852549,1191087.294530715,4701.513092442088,1191085.1044772172,4701.230732435177,1191083.602321088,4700.964349684989,1191076.6429885651,4700.714310083208,1191079.7562348498,4700.475335853747,1191084.4519660624,4700.252268741521,1191095.3949206655,4700.028464342859,1191106.2652407708,4699.827315201802,1191116.3467396137,4699.587610708367,1191113.1784143264,4699.589446493427,1191160.3923748755,4699.399330643436,1191172.0384194362,4699.196816551085,1191185.948948686,4699.005299849044,1191201.4091034478,4698.820694484781,1191213.837535882,4698.634710268202,1191218.3535661618,4698.453469457446,1191235.294241595,4698.261941920757,1191250.7530727722,4698.146373829663,1191277.0833340017,4697.643785406791,1191239.8469982487,4697.1241857160285,1191196.1736343855,4696.341614150717,1191098.9494527048,4693.758413005285,1190706.6329244361,4611.821544211298,1209844.4040361596,4611.829583881219,1209823.9184981692,4611.833583080735,1209806.9941663495,4611.83817257376,1209797.9164568768,4611.845599608414,1209781.4816610084,4611.849869293228,1209760.4247823078,4611.857909007897,1209751.8651209301,4611.865336002971,1209735.433980496,4611.869948358012,1209714.471270414,4611.87798803175,1209705.9146083624,4611.886027666365,1209685.4419209182,4611.890617722994,1209664.4560078448,4611.8952303983,1209655.41544998,4611.88609067326,1209632.4564350394,4611.857255856508,1209602.5114300014,4611.773779588595,1209564.6717125827,4611.589127081032,1209520.007736734,4611.165898210958,1209428.9279129072,4610.2947625086235,1209260.6103268478,4608.609031676275,1208969.7896553946,4605.499154334597,1208435.7635780012,4600.053909529342,1207520.906219831,4408.494173605735,1178327.6291605996,3731.524523827234,1007649.6757924944,3036.1830874046077,866264.3797993199,4581.565461328475,1192624.527809232
52,31228.7,4749.064851440292,1199089.2594524762,4750.723994123803,1199414.752661369,4751.786231638708,1199628.0937482666,4752.672822832928,1199824.4665283896,4753.472024113136,1200008.493098315,4754.209355446376,1200179.7677449181,4754.899303358984,1200332.54182415,4755.559374133679,1200488.8616374591,4756.176688290634,1200639.21034699,4756.779522562584,1200787.4667498453,4757.361734508569,1200932.8077943923,4757.917184321893,1201062.5786138605,4758.4564343476695,1201201.9070180263,4758.981357016737,1201339.1756978773,4759.490737242838,1201470.2263541745,4759.983424731071,1201602.9867652794,4760.46684993311,1201718.5549695862,4760.939457438494,1201844.439398333,4761.412701756806,1201970.3686860243,4761.869946440274,1202094.0753579845,4762.315835958741,1202220.2385754692,4762.751587444399,1202329.104552194,4763.659931838097,1202528.2493412234,4740.0531098814645,1198593.9013203348,4737.447482190557,1198199.607403835,4747.393021443046,1198805.1441499044,4747.532793854792,1198876.1282173702,4747.3271102801455,1198878.5290547877,4747.054425601878,1198879.2678976578,4746.797653059603,1198882.2166604495,4746.54536444218,1198885.8341062486,4746.3137517268315,1198884.551145227,4746.092478282352,1198892.5158448087,4745.881267191759,1198905.9201765233,4745.6759900056695,1198916.127258766,4745.491413783876,1198933.253714106,4745.264149691455,1198932.590991002,4745.269493046542,1198980.5912531265,4745.090889300256,1198994.534277056,4744.910717657135,1199012.2894458128,4744.730575765948,1199030.057859245,4744.549533683725,1199035.9097825256,4744.380033260364,1199055.1607594364,4744.21645878712,1199071.2084908371,4744.040682859194,1199089.5894408056,4743.9335312129315,1199117.6384656285,4743.458586307504,1199073.8622717927,4742.978974391995,1199041.190019132,4742.251430037838,1198965.3732388983,4739.851843184206,1198608.5910895194,4611.819547439275,1209951.3956651455,4611.827587034734,1209930.9061914107,4611.831586478638,1209925.8985009834,4611.8396260723,1209905.4116637413,4611.847052951854,1209888.9732700763,4611.851322833124,1209879.8313786886,4611.859362392662,1209859.348821149,4611.866789232656,1209842.91408372,4611.871401752263,1209833.8650867606,4611.875991895184,1209812.8718973903,4611.884031455359,1209792.3952768333,4611.892070976428,1209783.8366480016,4611.896683816261,1209762.8757874663,4611.890972092727,1209740.3998940103,4611.875571714016,1209724.307218729,4611.825845100117,1209695.4885231534,4611.705239422705,1209652.3018918384,4611.422227649431,1209589.2564604725,4610.822586340642,1209468.4936302435,4609.632087035729,1209249.8281430574,4607.402679669231,1208871.912807469,4603.413006448159,1208193.493100248,4424.5051589808845,1181062.2034820518,3788.09283765618,1018205.5687572793,3045.2381666901915,868397.0411422645,4599.991462059128,1195915.6765852976
53,31828.7,4790.770717537775,1206178.1059220391,4792.318958137297,1206485.4053799028,4793.312337385439,1206699.3165378014,4794.135612508809,1206873.668339518,4794.874503430643,1207044.124957531,4795.564508598315,1207207.7454100386,4796.208855412218,1207365.038367481,4796.818469127284,1207501.5476635012,4797.40304706702,1207646.460358419,4797.95761849364,1207787.23001489,4798.4974772430105,1207925.9287282927,4799.023289320493,1208046.6950890338,4799.527766818878,1208180.492311379,4800.012050485142,1208307.4236472724,4800.481227223396,1208436.3292082625,4800.946657219486,1208548.7115041243,4801.396549184939,1208670.8620913108,4801.835984729559,1208791.5651122532,4802.276220060993,1208912.3420587566,4802.700968546207,1209019.0900159185,4803.115327347617,1209136.3160722535,4803.53049978139,1209253.6155417094,4804.369573608875,1209441.839704075,4782.38905640327,1205797.4418560937,4779.951927530628,1205435.8873434328,4789.219556919234,1205917.848217081,4789.342381387155,1205986.524609585,4789.158317780914,1206004.3833077503,4788.898437156858,1205995.8133364574,4788.6601431898,1206002.068711033,4788.435680945176,1206014.3045499767,4788.215999717223,1206023.1766458417,4788.011169280663,1206026.2652451086,4787.812122596897,1206037.9850003605,4787.621731106382,1206054.9625775395,4787.44170024882,1206073.3804791842,4787.237380592961,1206072.4651343941,4787.24715978944,1206121.331629158,4787.071277513593,1206140.341128265,4786.906664548968,1206160.8650834588,4786.7420832064645,1206169.522750713,4786.576476474023,1206189.936126443,4786.4170729592615,1206211.1928780156,4786.261782808738,1206233.0261736745,4786.0967480704585,1206237.5738254339,4785.996768488018,1206271.1463614812,4785.557699318977,1206245.327093358,4785.109159370294,1206218.165722827,4784.431367068952,1206139.0378544717,4782.198656955194,1205810.2677684738,4611.82100081129,1210070.8234372505,4611.829040251623,1210050.329568473,4611.833039860148,1210033.3976632743,4611.841079298693,1210024.8266510926,4611.849118698136,1210004.3370604012,4611.8493267279655,1209986.8040474693,4611.857366213062,1209978.236057585,4611.864792978571,1209961.7973471005,4611.869405742499,1209940.8263099927,4611.877445186699,1209920.3440939118,4611.885484591801,1209911.780308629,4611.89352395781,1209891.3009357085,4611.894688144532,1209869.821278956,4611.899301351571,1209860.7736364577,4611.890142510115,1209837.7802956242,4611.861337905274,1209807.8560958952,4611.781306691452,1209782.4106343368,4611.592656081695,1209729.3829156673,4611.18008822541,1209635.6531666967,4610.353224198387,1209489.8147507017,4608.765900127841,1209205.3908622155,4605.863784385743,1208705.5213439683,4438.546098769894,1183463.8897168583,3831.659812829968,1026230.3486157173,3059.736347412147,871723.3316565062,4616.9685227490545,1198949.4567615404
